2022-02-01 05:15:58,014 INFO 1
2022-02-01 05:16:02,027 INFO 12
2022-02-01 05:16:05,032 INFO -11
2022-02-01 05:16:07,043 INFO 14
2022-02-01 05:16:07,044 INFO -10
2022-02-01 05:16:07,044 INFO -10
2022-02-01 05:16:19,709 INFO -10
2022-02-01 08:46:49,673 INFO -10
2022-02-01 08:54:32,432 INFO -10
2022-02-01 08:56:06,246 INFO -10
2022-02-01 09:05:25,665 INFO 5
2022-02-01 10:20:20,188 INFO -10
2022-02-01 10:20:21,027 INFO -10
2022-02-01 10:20:21,220 INFO -10
2022-02-01 10:20:21,404 INFO -10
